ID,Title_Romaji,Title_English,Title_Native,Type,Format,Genres,Episodes,Season,Season_Year,Start,End,Source,Country,Studios,Authors_Staff,Status,Average_Score,Mean_Score,Popularity,Favourites
20594,Sword Art Online II,Sword Art Online II,ソードアート・オンライン II,ANIME,TV,"Action, Adventure, Fantasy, Sci-Fi",24.0,SUMMER,2014.0,2014-7-5,2014-12-20,LIGHT_NOVEL,JP,A-1 Pictures,"Yoshikazu Iwanami (Sound Director), Yuusuke Takeda (Art Director), Tomohiko Itou (Director), Reki Kawahara (Original Creator), Atsuhiro Iwakami (Chief Producer)",FINISHED,65.0,65.0,386174,5040
6547,Angel Beats!,Angel Beats!,Angel Beats!,ANIME,TV,"Action, Comedy, Drama, Supernatural",13.0,SPRING,2010.0,2010-4-3,2010-6-26,ORIGINAL,JP,P.A.WORKS,"Aoi Tada (Theme Song Performance (ED)), Jun Maeda (Original Creator), Lia (Theme Song Performance  (OP)), Seiji Kishi (Director), John Ledford (Executive Producer (English))",FINISHED,77.0,77.0,382566,11400
99263,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,盾の勇者の成り上がり,ANIME,TV,"Action, Adventure, Fantasy",25.0,WINTER,2019.0,2019-1-9,2019-6-26,LIGHT_NOVEL,JP,Kinema Citrus,"Aneko Yusagi (Original Story), Seira Minami (Original Character Design), Keigo Koyanagi (Series Composition), Fumiyuki Gou (Sound Director), Masahiro Suwa (Character Design)",FINISHED,77.0,77.0,378283,13803
101338,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,ANIME,TV,"Action, Comedy, Drama, Psychological, Slice of Life, Supernatural",13.0,WINTER,2019.0,2019-1-7,2019-4-1,MANGA,JP,bones,"Yuzuru Tachikawa (Director), Hiroshi Seko (Series Composition), Yoshimichi Kameda (Character Design), ONE (Original Creator), Kazuhiro Wakabayashi (Sound Director)",FINISHED,88.0,88.0,377511,20450
120120,Tokyo Revengers,Tokyo Revengers,東京リベンジャーズ,ANIME,TV,"Action, Drama, Romance, Supernatural",24.0,SPRING,2021.0,2021-4-11,2021-9-19,MANGA,JP,LIDENFILMS,"Keiko Oota (Character Design), Hiroaki Tsutsumi (Music), Kouichi Hatsumi (Director), Satoki Iida (Sound Director), Yasuyuki Mutou (Series Composition)",FINISHED,77.0,77.0,374885,12458
142329,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,鬼滅の刃 遊郭編,ANIME,TV,"Action, Adventure, Fantasy, Supernatural",11.0,WINTER,2022.0,2021-12-5,2022-2-13,MANGA,JP,ufotable,"Youko Kajiyama (Sub Character Design), Miyuki Satou (Sub Character Design), Yuki Kajiura (Music), Koyoharu Gotouge (Original Creator), Haruo Sotozaki (Director)",FINISHED,86.0,86.0,373940,13824
10620,Mirai Nikki,The Future Diary,未来日記,ANIME,TV,"Action, Horror, Mystery, Psychological, Supernatural, Thriller",26.0,FALL,2011.0,2011-10-9,2012-4-15,MANGA,JP,Asread,"Kinji Yoshimoto (Storyboard), Sakae Esuno (Original Creator), Gen Fukunaga (Executive Producer (English)), Yui Itsuki (Theme Song Lyrics (OP1, ED2)), Tetsuya Takeuchi (Storyboard (ep 25))",FINISHED,68.0,68.0,369959,7081
112641,Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,Kaguya-sama: Love is War?,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,ANIME,TV,"Comedy, Psychological, Romance, Slice of Life",12.0,SPRING,2020.0,2020-4-11,2020-6-27,MANGA,JP,A-1 Pictures,"Aka Akasaka (Original Creator), Yuuko Yahiro (Character Design), Kei Haneoka (Music), Yasuhiro Nakanishi (Series Composition), Shinichi Omata (Director)",FINISHED,86.0,86.0,367380,14249
101280,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,ANIME,TV,"Action, Adventure, Comedy, Fantasy",24.0,FALL,2018.0,2018-10-2,2019-3-19,LIGHT_NOVEL,JP,8-bit,"Fuse (Original Story), Mitz Vah (Original Character Design), Yasuhito Kikuchi (Director), Kazuyuki Fudeyasu (Series Composition), Ryouma Ebata (Character Design)",FINISHED,80.0,80.0,366085,17776
20997,Charlotte,Unknown,Charlotte(シャーロット),ANIME,TV,"Comedy, Drama, Romance, Sci-Fi, Supernatural",13.0,SUMMER,2015.0,2015-7-5,2015-9-27,ORIGINAL,JP,P.A.WORKS,"Jun Maeda (Original Story), Jun Maeda (Music), Jun Maeda (Script (eps 1-13)), Kanami Sekiguchi (Character Design), Satoki Iida (Sound Director)",FINISHED,75.0,75.0,358600,11372
18679,Kill la Kill,Kill la Kill,キルラキル,ANIME,TV,"Action, Comedy, Ecchi",24.0,FALL,2013.0,2013-10-4,2014-3-28,ORIGINAL,JP,TRIGGER,"Hiroyuki Imaishi (Director), Kazuki Nakashima (Series Composition), Sushio (Character Design), Miku Sawai (Theme Song Performance (ED1)), Eir Aoi (Theme Song Performance (OP1))",FINISHED,79.0,79.0,356129,13675
21311,Bungou Stray Dogs,Bungo Stray Dogs,文豪ストレイドッグス,ANIME,TV,"Action, Comedy, Mystery, Supernatural",12.0,SPRING,2016.0,2016-4-7,2016-6-23,MANGA,JP,bones,"Takuya Igarashi (Director), Youji Enokido (Series Composition), Kafka Asagiri (Original Story), Harukawa35 (Original Character Design), Kazuhiro Wakabayashi (Sound Director)",FINISHED,77.0,77.0,355487,12757
98659,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,ANIME,TV,"Drama, Psychological",12.0,SUMMER,2017.0,2017-7-12,2017-9-27,LIGHT_NOVEL,JP,Lerche,"Shougo Kinugasa (Original Story), Shunsaku Tomose (Original Character Design), Seiji Kishi (Director), Hiroyuki Hashimoto (Director), Aoi Akashiro (Series Composition)",FINISHED,77.0,77.0,352018,12317
108465,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,ANIME,TV,"Adventure, Drama, Ecchi, Fantasy",11.0,WINTER,2021.0,2021-1-11,2021-3-22,LIGHT_NOVEL,JP,Studio Bind,"Rifujin na Magonote (Original Story), Sirotaka (Original Character Design), Kazutaka Sugiyama (Character Design), Manabu Okamoto (Director), Yoshiko Saitou (Sub Character Design)",FINISHED,82.0,82.0,349134,20149
20923,Shokugeki no Souma,Food Wars!,食戟のソーマ,ANIME,TV,"Comedy, Ecchi",24.0,SPRING,2015.0,2015-4-4,2015-9-26,MANGA,JP,J.C.STAFF,"Shun Saeki (Original Character Design), Yuuto Tsukuda (Original Story), Yoshitomo Yonetani (Director), Shougo Yasukawa (Series Composition), Tomoyuki Shitaya (Character Design)",FINISHED,79.0,79.0,349079,9198
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anohana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,ANIME,TV,"Drama, Romance, Slice of Life, Supernatural",11.0,SPRING,2011.0,2011-4-15,2011-6-24,ORIGINAL,JP,A-1 Pictures,"Saori Hayami (Theme Song Performance (ED)), Haruka Tomatsu (Theme Song Performance (ED)), Mari Okada (Script (eps 1-11)), Masayoshi Tanaka (Character Design), Masayoshi Tanaka (Chief Animation Director)",FINISHED,80.0,80.0,345925,9542
20850,Tokyo Ghoul √A,Tokyo Ghoul √A,東京喰種[トーキョーグール]√A,ANIME,TV,"Action, Drama, Horror, Mystery, Psychological, Supernatural",12.0,WINTER,2015.0,2015-1-9,2015-3-27,MANGA,JP,Studio Pierrot,"Sui Ishida (Original Creator), Shuuhei Morita (Director), Souichi Shimada (Episode Director (OP, eps 7, 11)), Yutaka Yamada (Music), Ayana Nishino (Animation Director (ep 3))",FINISHED,66.0,66.0,345272,4595
20992,Haikyuu!! 2nd Season,HAIKYU!! 2nd Season,ハイキュー!! セカンドシーズン,ANIME,TV,"Comedy, Drama, Sports",25.0,FALL,2015.0,2015-10-4,2016-3-26,MANGA,JP,Production I.G,"Haruichi Furudate (Original Creator), Susumu Mitsunaka (Director), Yuuki Hayashi (Music), tacica (Theme Song Performance (ED2)), BURNOUT SYNDROMES (Theme Song Performance (OP2))",FINISHED,86.0,86.0,344315,10310
145064,Jujutsu Kaisen 2nd Season,JUJUTSU KAISEN Season 2,呪術廻戦 第2期,ANIME,TV,"Action, Drama, Supernatural",23.0,SUMMER,2023.0,2023-7-6,2023-12-28,MANGA,JP,MAPPA,"Gege Akutami (Original Creator), Tadashi Hiramatsu (Character Design), Ryouta Aikei (Assistant Director), Sayaka Koiso (Character Design), Junichi Higashi (Art Director)",FINISHED,87.0,87.0,343331,17705
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,はたらく魔王さま!,ANIME,TV,"Comedy, Fantasy, Romance, Slice of Life",13.0,SPRING,2013.0,2013-4-4,2013-6-27,LIGHT_NOVEL,JP,WHITE FOX,"Jin Aketagawa (Sound Director), Naoto Hosoda (Director), Touko Machida (Script  (ep 4, 8)), nano.RIPE (Theme Song Performance  (ED1, ED: eps 5, 13)), Tomoki Kobayashi (Episode Director  (ep 10))",FINISHED,75.0,75.0,343179,5903
131681,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan Final Season Part 2,進撃の巨人 The Final Season Part 2,ANIME,TV,"Action, Drama, Fantasy, Mystery, Psychological",12.0,WINTER,2022.0,2022-1-10,2022-4-4,MANGA,JP,MAPPA,"Hajime Isayama (Original Creator), Yuuichirou Hayashi (Director), Hiroshi Seko (Series Composition), Tomohiro Kishi (Character Design), Naoto Yamatani (Sound Effects)",FINISHED,86.0,86.0,342634,11605
117193,Boku no Hero Academia 5,My Hero Academia Season 5,僕のヒーローアカデミア５,ANIME,TV,"Action, Adventure, Comedy, Sci-Fi",25.0,SPRING,2021.0,2021-3-27,2021-9-25,MANGA,JP,bones,"Kouhei Horikoshi (Original Creator), Yousuke Kuroda (Script), Yuuki Hayashi (Music), Yoshihiko Umakoshi (Character Design), Yousuke Kuroda (Series Composition)",FINISHED,73.0,73.0,341535,5179
97986,Made in Abyss,Made in Abyss,メイドインアビス,ANIME,TV,"Adventure, Drama, Fantasy, Horror, Mystery, Sci-Fi",13.0,SUMMER,2017.0,2017-7-7,2017-9-29,MANGA,JP,Kinema Citrus,"Akihito Tsukushi (Original Creator), Masayuki Kojima (Director), Hideyuki Kurata (Series Composition), Kazuchika Kise (Character Design), Hideyuki Kurata (Script (eps 1-3, 7-9, 13))",FINISHED,85.0,85.0,335506,18336
20920,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,ANIME,TV,"Action, Adventure, Comedy, Fantasy, Romance",13.0,SPRING,2015.0,2015-4-4,2015-6-27,LIGHT_NOVEL,JP,J.C.STAFF,"Fujino Oomori (Original Story), Suzuhito Yasuda (Original Character Design), Yoshinobu Yamakawa (Director), Hideki Shirane (Series Composition), Kazunori Iwakura (Animation Director (eps 2, 8, 10, 13))",FINISHED,73.0,73.0,333631,7437
20832,Overlord,Overlord,オーバーロード,ANIME,TV,"Action, Adventure, Fantasy",13.0,SUMMER,2015.0,2015-7-7,2015-9-29,LIGHT_NOVEL,JP,MADHOUSE,"Takahiro Yoshimatsu (Character Design), Kugane Maruyama (Original Story), so-bin (Original Character Design), MYTH & ROID (Theme Song Performance (ED)), Naoyuki Itou (Director)",FINISHED,77.0,77.0,330805,11466
11111,Another,Another,アナザー,ANIME,TV,"Horror, Mystery, Psychological, Supernatural, Thriller",12.0,WINTER,2012.0,2012-1-10,2012-3-27,LIGHT_NOVEL,JP,P.A.WORKS,"Chris Ayres (ADR Director (English)), Noizi Itou (Original Character Design), Kou Ootani (Music), ALI PROJECT (Theme Song Performance (OP)), Yoshikazu Iwanami (Sound Director)",FINISHED,70.0,70.0,328456,5893
131573,Jujutsu Kaisen 0,JUJUTSU KAISEN 0,呪術廻戦 0,ANIME,MOVIE,"Action, Supernatural",1.0,FALL,2021.0,2021-12-24,2021-12-24,MANGA,JP,MAPPA,"Gege Akutami (Original Creator), Yui Miura (Assistant Director), Tadashi Hiramatsu (Character Design), Seong-Hu Park (Director ), Hiroshi Seko (Script )",FINISHED,84.0,84.0,321745,9431
6702,FAIRY TAIL,Fairy Tail,FAIRY TAIL,ANIME,TV,"Action, Adventure, Comedy, Fantasy",175.0,FALL,2009.0,2009-10-12,2013-3-30,MANGA,JP,"Satelight, A-1 Pictures","Megumi Nakajima (Insert Song Performance  (Episode 12)), Mikuni Shimokawa (Theme Song Performance), Ryouko Ono (Insert Song Performance (Ep.41)), Hiro Mashima (Original Creator), Yasuharu Takanashi (Music)",FINISHED,71.0,71.0,319722,10898
21699,Kono Subarashii Sekai ni Shukufuku wo! 2,KONOSUBA -God's blessing on this wonderful world! 2,この素晴らしい世界に祝福を！2,ANIME,TV,"Adventure, Comedy, Ecchi, Fantasy",10.0,WINTER,2017.0,2017-1-12,2017-3-16,LIGHT_NOVEL,JP,Studio DEEN,"Kurone Mishima (Original Character Design), Natsume Akatsuki (Original Story), Takaomi Kanasaki (Director), Makoto Uezu (Series Composition), Masato Kouda (Music)",FINISHED,81.0,81.0,317095,8062
3588,Soul Eater,Soul Eater,ソウルイーター,ANIME,TV,"Action, Adventure, Comedy, Fantasy, Supernatural",51.0,SPRING,2008.0,2008-4-7,2009-3-30,MANGA,JP,bones,"Yui Makino (Theme Song Performance (Rebroadcast; ED1)), Takanori Nishikawa (Theme Song Performance (OP1)), Tensai Okamura (Episode Director (OP 2, ep 13)), Tensai Okamura (Storyboard (OP 2, eps 13, 18, 22, 34, 49)), Atsushi Ookubo (Original Creator)",FINISHED,77.0,77.0,314579,10604
14813,Yahari Ore no Seishun Love Come wa Machigatteiru.,My Teen Romantic Comedy SNAFU,やはり俺の青春ラブコメはまちがっている。,ANIME,TV,"Comedy, Drama, Romance, Slice of Life",13.0,SPRING,2013.0,2013-4-5,2013-6-28,LIGHT_NOVEL,JP,Brain's Base,"Saori Hayami (Insert Song Performance  (ep 12 - ""Bitter Bitter Sweet"")), Saori Hayami (Theme Song Performance  (ED)), Satoshi Motoyama (Sound Director), Touko Machida (Script  (ep 1-3, 5)), Nao Touyama (Insert Song Performance  (ep 12 - ""Bitter Bitter Sweet""))",FINISHED,78.0,78.0,313478,10452
21698,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,HAIKYU!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,ANIME,TV,"Comedy, Drama, Sports",10.0,FALL,2016.0,2016-10-8,2016-12-10,MANGA,JP,Production I.G,"Haruichi Furudate (Original Creator), Susumu Mitsunaka (Director), Taku Kishimoto (Series Composition), Takahiro Kishida (Character Design), Yuuki Hayashi (Music)",FINISHED,87.0,87.0,313243,10916
21170,Ansatsu Kyoushitsu 2,Assassination Classroom 2,暗殺教室 2,ANIME,TV,"Action, Comedy, Drama, Supernatural",25.0,WINTER,2016.0,2016-1-8,2016-7-1,MANGA,JP,Lerche,"Yuusei Matsui (Original Creator), Seiji Kishi (Director), Makoto Uezu (Series Composition), Makoto Uezu (Script), Naoki Satou (Music)",FINISHED,83.0,83.0,312189,9542
101347,Dororo,Dororo,どろろ,ANIME,TV,"Action, Adventure, Drama, Supernatural",24.0,WINTER,2019.0,2019-1-7,2019-6-24,MANGA,JP,"MAPPA, Tezuka Productions","Osamu Tezuka (Original Creator), Kazuhiro Furuhashi (Director), Yasuko Kobayashi (Series Composition), Satoshi Iwataki (Character Design), Yoshihiro Ike (Music)",FINISHED,81.0,81.0,310459,12634
2001,Tengen Toppa Gurren Lagann,Gurren Lagann,天元突破グレンラガン,ANIME,TV,"Action, Comedy, Drama, Mecha, Romance, Sci-Fi",27.0,SPRING,2007.0,2007-4-1,2007-9-30,ORIGINAL,JP,Gainax,"Tony Oliver (ADR Director (English)), Hiroyuki Imaishi (Episode Director  (ep 27)), Hiroyuki Imaishi (Key Animation  (ep 1, 8, 15, 26, 27)), Hiroyuki Imaishi (Director), Hiroyuki Imaishi (Storyboard  (eps 1, 8, 27))",FINISHED,85.0,85.0,307393,21941
132405,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形は恋をする,ANIME,TV,"Comedy, Ecchi, Romance, Slice of Life",12.0,WINTER,2022.0,2022-1-9,2022-3-27,MANGA,JP,CloverWorks,"Shinichi Fukuda (Original Creator), Yoriko Tomita (Series Composition), Keisuke Shinohara (Director), Yoriko Tomita (Script (eps 1-12)), Kazumasa Ishida (Chief Animation Director (eps 1, 4, 6, 9, 12))",FINISHED,80.0,80.0,305157,14026
13601,PSYCHO-PASS,PSYCHO-PASS,PSYCHO-PASS サイコパス,ANIME,TV,"Action, Psychological, Sci-Fi, Thriller",22.0,FALL,2012.0,2012-10-12,2013-3-22,ORIGINAL,JP,Production I.G,"Akira Amano (Original Character Design), Makoto Fukami (Script (eps 1-11, 13-22)), Yoshikazu Iwanami (Sound Director), Ludwig van Beethoven (Music  (""Symphony No. 9 in D minor, Op. 125"")), Gen Urobuchi (Script (eps 1-11, 13-22))",FINISHED,81.0,81.0,304936,11317
2904,Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,コードギアス 反逆のルルーシュ R2,ANIME,TV,"Action, Drama, Mecha, Sci-Fi, Thriller",25.0,SPRING,2008.0,2008-4-6,2008-9-28,ORIGINAL,JP,Sunrise,"CLAMP (Original Character Design), Gorou Taniguchi (Original Creator), Gorou Taniguchi (Director), Gorou Taniguchi (Storyboard (OP1, OP2)), Ichirou Ookouchi (Original Creator)",FINISHED,87.0,87.0,301952,16889
108632,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re:ZERO -Starting Life in Another World- Season 2,Re:ゼロから始める異世界生活 2nd Season,ANIME,TV,"Action, Adventure, Drama, Fantasy, Psychological, Thriller",13.0,SUMMER,2020.0,2020-7-8,2020-9-30,LIGHT_NOVEL,JP,WHITE FOX,"Tappei Nagatsuki (Original Story), Konomi Suzuki (Theme Song Performance (OP)), Nonoc (Theme Song Performance (ED)), Masaharu Watanabe (Director), Masahiro Yokotani (Series Composition)",FINISHED,83.0,83.0,300597,9519
12189,Hyouka,Hyouka,氷菓,ANIME,TV,"Mystery, Romance, Slice of Life",22.0,SPRING,2012.0,2012-4-23,2012-9-16,LIGHT_NOVEL,JP,Kyoto Animation,"Shouji Gatou (Series Composition), Kouhei Tanaka (Music), Satomi Satou (Theme Song Performance (ED1)), Yasuhiro Takemoto (Director), Yasuhiro Takemoto (Episode Director (OP1, OP2, ED1, ED2, eps 1, 22))",FINISHED,79.0,79.0,300188,11159
10087,Fate/Zero,Fate/Zero,Fate/Zero,ANIME,TV,"Action, Drama, Fantasy, Supernatural",13.0,FALL,2011.0,2011-10-2,2011-12-25,LIGHT_NOVEL,JP,ufotable,"Tony Oliver (ADR Director (English)), Type-Moon (Original Creator), Kinoko Nasu (Original Plan), Tomotaka Takeuchi (Original Character Design), Yuki Kajiura (Music)",FINISHED,81.0,81.0,297837,10284
151807,Ore dake Level Up na Ken,Solo Leveling,俺だけレベルアップな件,ANIME,TV,"Action, Adventure, Fantasy",12.0,WINTER,2024.0,2024-1-7,2024-3-31,OTHER,JP,A-1 Pictures,"Seong-Rak Jang (Original Character Design), Chu-Gong (Original Story), Shunsuke Nakashige (Director), Noboru Kimura (Series Composition), Tomoko Sudou (Character Design)",FINISHED,82.0,82.0,296888,16004
431,Howl no Ugoku Shiro,Howl‘s Moving Castle,ハウルの動く城,ANIME,MOVIE,"Adventure, Drama, Fantasy, Romance",1.0,FALL,2004.0,2004-11-20,2004-11-20,OTHER,JP,Studio Ghibli,"Chieko Baishou (Theme Song Performance (ED)), Hayao Miyazaki (Director), Joe Hisaishi (Theme Song Arrangement), Joe Hisaishi (Music), Toshio Suzuki (Producer)",FINISHED,85.0,85.0,295162,16856
99750,Kimi no Suizou wo Tabetai,I Want to Eat Your Pancreas,君の膵臓をたべたい,ANIME,MOVIE,"Drama, Romance, Slice of Life",1.0,SUMMER,2018.0,2018-9-1,2018-9-1,OTHER,JP,Studio VOLN,"Yoru Sumino (Original Story), loundraw (Original Character Design), Shinichirou Ushijima (Director), Shinichirou Ushijima (Script), Hiroko Sebu (Music)",FINISHED,84.0,84.0,295080,14751
98460,DEVILMAN crybaby,Devilman Crybaby,DEVILMAN crybaby,ANIME,ONA,"Action, Drama, Horror, Psychological, Supernatural",10.0,WINTER,2018.0,2018-1-5,2018-1-5,MANGA,JP,Science SARU,"Gou Nagai (Original Creator), Masaaki Yuasa (Director), Ichirou Ookouchi (Script (eps 1-10)), Kensuke Ushio (Music), Eun-Yeong Choi (Animation Producer)",FINISHED,76.0,76.0,294518,12363
14741,Chuunibyou demo Koi ga Shitai!,"Love, Chunibyo & Other Delusions",中二病でも恋がしたい!,ANIME,TV,"Comedy, Drama, Romance, Slice of Life",12.0,FALL,2012.0,2012-10-4,2012-12-20,LIGHT_NOVEL,JP,Kyoto Animation,"Azumi Asakura (Theme Song Performance (ED)), Tatsuya Ishihara (Director), Yoshiji Kigami (Storyboard (ep 6)), Yoshiji Kigami (Episode Director (eps 2, 6)), Youta Tsuruoka (Sound Director)",FINISHED,75.0,75.0,294511,7943
5081,Bakemonogatari,Bakemonogatari,化物語,ANIME,TV,"Comedy, Drama, Mystery, Psychological, Romance, Supernatural",15.0,SUMMER,2009.0,2009-7-3,2010-6-25,LIGHT_NOVEL,JP,Shaft,"Yui Horie (Theme Song Performance (OP5)), Emiri Katou (Theme Song Performance (OP2)), Chiwa Saitou (Theme Song Performance (OP1)), Miyuki Sawashiro (Theme Song Performance (OP3)), Kana Hanazawa (Theme Song Performance (OP4))",FINISHED,82.0,82.0,292092,15129
106286,Tenki no Ko,Weathering With You,天気の子,ANIME,MOVIE,"Drama, Romance, Slice of Life, Supernatural",1.0,SUMMER,2019.0,2019-7-19,2019-7-19,ORIGINAL,JP,CoMix Wave,"Makoto Shinkai (Original Creator), Makoto Shinkai (Director), Hiroshi Takiguchi (Art Director), Makoto Shinkai (Script), Masayoshi Tanaka (Character Design)",FINISHED,81.0,81.0,291774,10380
21804,Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,斉木楠雄のΨ難,ANIME,TV_SHORT,"Comedy, Slice of Life, Supernatural",120.0,SUMMER,2016.0,2016-7-4,2016-12-26,MANGA,JP,"J.C.STAFF, EGG FIRM","Shuuichi Asou (Original Creator), Hiroaki Sakurai (Director), Michiko Yokote (Series Composition), Masayuki Onji (Character Design), Hiroaki Akagi (Storyboard (eps 3, 7, 13))",FINISHED,83.0,83.0,290575,15678
154587,Sousou no Frieren,Frieren: Beyond Journey’s End,葬送のフリーレン,ANIME,TV,"Adventure, Drama, Fantasy",28.0,FALL,2023.0,2023-9-29,2024-3-22,MANGA,JP,MADHOUSE,"Kanehito Yamada (Original Story), Tsukasa Abe (Original Character Design), Evan Call (Music), Keiichirou Saitou (Director), Reiko Nagasawa (Character Design)",FINISHED,91.0,91.0,289823,35402
21776,Kobayashi-san Chi no Maidragon,Miss Kobayashi's Dragon Maid,小林さんちのメイドラゴン,ANIME,TV,"Comedy, Fantasy, Slice of Life",13.0,WINTER,2017.0,2017-1-12,2017-4-6,MANGA,JP,Kyoto Animation,"Cool-kyou Shinja (Original Creator), Yasuhiro Takemoto (Director), Yuka Yamada (Series Composition), Masumi Itou (Music), Miku Kadowaki (Character Design)",FINISHED,78.0,78.0,285360,9123
108725,Yakusoku no Neverland 2,The Promised Neverland Season 2,約束のネバーランド2,ANIME,TV,"Action, Adventure, Drama, Fantasy, Horror, Psychological, Thriller",11.0,WINTER,2021.0,2021-1-8,2021-3-26,MANGA,JP,CloverWorks,"Kaiu Shirai (Original Story), Posuka Demizu (Original Character Design), Kazuaki Shimada (Chief Animation Director (eps 1-11)), Shigemi Ikeda (Art Design), Kazuaki Shimada (Character Design)",FINISHED,51.0,51.0,284618,2321
